image_id,page_url,image_url,label,_split
pyotr-konchalovsky_breads-and-the-tray-1912,http://www.wikiart.org/en/pyotr-konchalovsky/breads-and-the-tray-1912,http://uploads4.wikiart.org/images/pyotr-konchalovsky/breads-and-the-tray-1912.jpg,5,train
pyotr-konchalovsky_bridge-1919,http://www.wikiart.org/en/pyotr-konchalovsky/bridge-1919,http://uploads0.wikiart.org/images/pyotr-konchalovsky/bridge-1919.jpg,5,test
pyotr-konchalovsky_bullfight-study-1910,http://www.wikiart.org/en/pyotr-konchalovsky/bullfight-study-1910,http://uploads0.wikiart.org/images/pyotr-konchalovsky/bullfight-study-1910.jpg,2,train
pyotr-konchalovsky_children-in-the-studio-1947,http://www.wikiart.org/en/pyotr-konchalovsky/children-in-the-studio-1947,http://uploads7.wikiart.org/images/pyotr-konchalovsky/children-in-the-studio-1947.jpg,6,train
pyotr-konchalovsky_corkwood-1935,http://www.wikiart.org/en/pyotr-konchalovsky/corkwood-1935,http://uploads2.wikiart.org/images/pyotr-konchalovsky/corkwood-1935.jpg,5,train
pyotr-konchalovsky_crimea-cypress-1930,http://www.wikiart.org/en/pyotr-konchalovsky/crimea-cypress-1930,http://uploads8.wikiart.org/images/pyotr-konchalovsky/crimea-cypress-1930.jpg,5,test
pyotr-konchalovsky_design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-2,http://www.wikiart.org/en/pyotr-konchalovsky/design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-2,http://uploads2.wikiart.org/images/pyotr-konchalovsky/design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-2.jpg,2,train
pyotr-konchalovsky_dobroye-the-bridge-1931,http://www.wikiart.org/en/pyotr-konchalovsky/dobroye-the-bridge-1931,http://uploads3.wikiart.org/images/pyotr-konchalovsky/dobroye-the-bridge-1931.jpg,6,train
pyotr-konchalovsky_early-spring,http://www.wikiart.org/en/pyotr-konchalovsky/early-spring,http://uploads1.wikiart.org/images/pyotr-konchalovsky/early-spring.jpg,6,train
pyotr-konchalovsky_early-spring-birches-1948,http://www.wikiart.org/en/pyotr-konchalovsky/early-spring-birches-1948,http://uploads5.wikiart.org/images/pyotr-konchalovsky/early-spring-birches-1948.jpg,6,train
pyotr-konchalovsky_evening-1926,http://www.wikiart.org/en/pyotr-konchalovsky/evening-1926,http://uploads1.wikiart.org/images/pyotr-konchalovsky/evening-1926.jpg,5,train
pyotr-konchalovsky_family-portrait-siena-1912,http://www.wikiart.org/en/pyotr-konchalovsky/family-portrait-siena-1912,http://uploads6.wikiart.org/images/pyotr-konchalovsky/family-portrait-siena-1912.jpg,2,train
pyotr-konchalovsky_fire-1930,http://www.wikiart.org/en/pyotr-konchalovsky/fire-1930,http://uploads7.wikiart.org/images/pyotr-konchalovsky/fire-1930.jpg,6,train
pyotr-konchalovsky_fishing-boats-drying-the-sails-1928,http://www.wikiart.org/en/pyotr-konchalovsky/fishing-boats-drying-the-sails-1928,http://uploads6.wikiart.org/images/pyotr-konchalovsky/fishing-boats-drying-the-sails-1928.jpg,5,train
pyotr-konchalovsky_floor-polisher-1946,http://www.wikiart.org/en/pyotr-konchalovsky/floor-polisher-1946,http://uploads8.wikiart.org/images/pyotr-konchalovsky/floor-polisher-1946.jpg,5,train
pyotr-konchalovsky_forging-of-buffalo-1927,http://www.wikiart.org/en/pyotr-konchalovsky/forging-of-buffalo-1927,http://uploads3.wikiart.org/images/pyotr-konchalovsky/forging-of-buffalo-1927.jpg,5,train
pyotr-konchalovsky_garden-with-gazebo-1929,http://www.wikiart.org/en/pyotr-konchalovsky/garden-with-gazebo-1929,http://uploads3.wikiart.org/images/pyotr-konchalovsky/garden-with-gazebo-1929.jpg,5,train
pyotr-konchalovsky_guitarist-and-singer-1910,http://www.wikiart.org/en/pyotr-konchalovsky/guitarist-and-singer-1910,http://uploads5.wikiart.org/images/pyotr-konchalovsky/guitarist-and-singer-1910.jpg,2,train
pyotr-konchalovsky_gurzuf-mountain-landscape-1929,http://www.wikiart.org/en/pyotr-konchalovsky/gurzuf-mountain-landscape-1929,http://uploads1.wikiart.org/images/pyotr-konchalovsky/gurzuf-mountain-landscape-1929.jpg,5,train
pyotr-konchalovsky_gurzuf-the-overall-view-1929,http://www.wikiart.org/en/pyotr-konchalovsky/gurzuf-the-overall-view-1929,http://uploads8.wikiart.org/images/pyotr-konchalovsky/gurzuf-the-overall-view-1929.jpg,5,train
pyotr-konchalovsky_gypsies-at-the-railway-station-1935,http://www.wikiart.org/en/pyotr-konchalovsky/gypsies-at-the-railway-station-1935,http://uploads6.wikiart.org/images/pyotr-konchalovsky/gypsies-at-the-railway-station-1935.jpg,2,train
pyotr-konchalovsky_harvest-1923,http://www.wikiart.org/en/pyotr-konchalovsky/harvest-1923,http://uploads1.wikiart.org/images/pyotr-konchalovsky/harvest-1923.jpg,5,train
pyotr-konchalovsky_kutaisi-1935,http://www.wikiart.org/en/pyotr-konchalovsky/kutaisi-1935,http://uploads1.wikiart.org/images/pyotr-konchalovsky/kutaisi-1935.jpg,5,test
pyotr-konchalovsky_kutaisi-rionges-1935,http://www.wikiart.org/en/pyotr-konchalovsky/kutaisi-rionges-1935,http://uploads0.wikiart.org/images/pyotr-konchalovsky/kutaisi-rionges-1935.jpg,5,train
pyotr-konchalovsky_landscape-at-siena-1912,http://www.wikiart.org/en/pyotr-konchalovsky/landscape-at-siena-1912,http://uploads3.wikiart.org/images/pyotr-konchalovsky/landscape-at-siena-1912.jpg,2,train
pyotr-konchalovsky_leningrad-bank-bridge-1931,http://www.wikiart.org/en/pyotr-konchalovsky/leningrad-bank-bridge-1931,http://uploads6.wikiart.org/images/pyotr-konchalovsky/leningrad-bank-bridge-1931.jpg,2,train
pyotr-konchalovsky_lilacs-by-the-window-1,http://www.wikiart.org/en/pyotr-konchalovsky/lilacs-by-the-window-1,http://uploads2.wikiart.org/images/pyotr-konchalovsky/lilacs-by-the-window-1.jpg,6,train
pyotr-konchalovsky_mist-landscape-with-cows-1934,http://www.wikiart.org/en/pyotr-konchalovsky/mist-landscape-with-cows-1934,http://uploads0.wikiart.org/images/pyotr-konchalovsky/mist-landscape-with-cows-1934.jpg,5,train
pyotr-konchalovsky_moscow-spiridonovka-1931,http://www.wikiart.org/en/pyotr-konchalovsky/moscow-spiridonovka-1931,http://uploads4.wikiart.org/images/pyotr-konchalovsky/moscow-spiridonovka-1931.jpg,5,train
pyotr-konchalovsky_mother-and-child-1929,http://www.wikiart.org/en/pyotr-konchalovsky/mother-and-child-1929,http://uploads1.wikiart.org/images/pyotr-konchalovsky/mother-and-child-1929.jpg,5,train
pyotr-konchalovsky_nemtsovo-pond-1950,http://www.wikiart.org/en/pyotr-konchalovsky/nemtsovo-pond-1950,http://uploads7.wikiart.org/images/pyotr-konchalovsky/nemtsovo-pond-1950.jpg,6,train
pyotr-konchalovsky_on-the-lawn-1954,http://www.wikiart.org/en/pyotr-konchalovsky/on-the-lawn-1954,http://uploads5.wikiart.org/images/pyotr-konchalovsky/on-the-lawn-1954.jpg,6,train
pyotr-konchalovsky_paris-innkeeper-1908,http://www.wikiart.org/en/pyotr-konchalovsky/paris-innkeeper-1908,http://uploads0.wikiart.org/images/pyotr-konchalovsky/paris-innkeeper-1908.jpg,5,train
pyotr-konchalovsky_phlox-on-track-1955,http://www.wikiart.org/en/pyotr-konchalovsky/phlox-on-track-1955,http://uploads8.wikiart.org/images/pyotr-konchalovsky/phlox-on-track-1955.jpg,6,train
pyotr-konchalovsky_portrait-of-a-japanese-actor-todzyuro-kavarasaki-1928,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-a-japanese-actor-todzyuro-kavarasaki-1928,http://uploads6.wikiart.org/images/pyotr-konchalovsky/portrait-of-a-japanese-actor-todzyuro-kavarasaki-1928.jpg,2,train
pyotr-konchalovsky_portrait-of-a-pianists-verigin-1918,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-a-pianists-verigin-1918,http://uploads6.wikiart.org/images/pyotr-konchalovsky/portrait-of-a-pianists-verigin-1918.jpg,5,test
pyotr-konchalovsky_portrait-of-an-italian-pianist-and-conductor-carlo-tsekki-1930-1,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-an-italian-pianist-and-conductor-carlo-tsekki-1930-1,http://uploads8.wikiart.org/images/pyotr-konchalovsky/portrait-of-an-italian-pianist-and-conductor-carlo-tsekki-1930-1.jpg,2,train
pyotr-konchalovsky_portrait-of-angelina-borisovna-kemenova-1946,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-angelina-borisovna-kemenova-1946,http://uploads6.wikiart.org/images/pyotr-konchalovsky/portrait-of-angelina-borisovna-kemenova-1946.jpg,6,train
pyotr-konchalovsky_portrait-of-dolgintsev-1895,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-dolgintsev-1895,http://uploads7.wikiart.org/images/pyotr-konchalovsky/portrait-of-dolgintsev-1895.jpg,6,train
pyotr-konchalovsky_portrait-of-french-pianist-alfred-cortot-1936,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-french-pianist-alfred-cortot-1936,http://uploads7.wikiart.org/images/pyotr-konchalovsky/portrait-of-french-pianist-alfred-cortot-1936.jpg,2,train
pyotr-konchalovsky_portrait-of-g-a-egorova-1934,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-g-a-egorova-1934,http://uploads8.wikiart.org/images/pyotr-konchalovsky/portrait-of-g-a-egorova-1934.jpg,5,train
pyotr-konchalovsky_portrait-of-manuel-pavon-1940,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-manuel-pavon-1940,http://uploads0.wikiart.org/images/pyotr-konchalovsky/portrait-of-manuel-pavon-1940.jpg,6,train
pyotr-konchalovsky_portrait-of-the-composer-sergei-prokofiev-1934,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-the-composer-sergei-prokofiev-1934,http://uploads8.wikiart.org/images/pyotr-konchalovsky/portrait-of-the-composer-sergei-prokofiev-1934.jpg,5,train
pyotr-konchalovsky_portrait-of-the-historian-nikolai-alexandrovich-geynike-1919,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-the-historian-nikolai-alexandrovich-geynike-1919,http://uploads4.wikiart.org/images/pyotr-konchalovsky/portrait-of-the-historian-nikolai-alexandrovich-geynike-1919.jpg,2,train
pyotr-konchalovsky_portrait-of-the-sculptor-p-bromirsky-1919,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-the-sculptor-p-bromirsky-1919,http://uploads3.wikiart.org/images/pyotr-konchalovsky/portrait-of-the-sculptor-p-bromirsky-1919.jpg,5,train
pyotr-konchalovsky_portrait-of-v-f-sakharov-1935,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-v-f-sakharov-1935,http://uploads0.wikiart.org/images/pyotr-konchalovsky/portrait-of-v-f-sakharov-1935.jpg,6,train
pyotr-konchalovsky_portrait-of-writer-vsevolod-vyacheslavovich-ivanov-1951,http://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-writer-vsevolod-vyacheslavovich-ivanov-1951,http://uploads8.wikiart.org/images/pyotr-konchalovsky/portrait-of-writer-vsevolod-vyacheslavovich-ivanov-1951.jpg,6,train
pyotr-konchalovsky_quay-in-murmansk-1936,http://www.wikiart.org/en/pyotr-konchalovsky/quay-in-murmansk-1936,http://uploads1.wikiart.org/images/pyotr-konchalovsky/quay-in-murmansk-1936.jpg,6,train
pyotr-konchalovsky_raul-pig-1930,http://www.wikiart.org/en/pyotr-konchalovsky/raul-pig-1930,http://uploads2.wikiart.org/images/pyotr-konchalovsky/raul-pig-1930.jpg,5,train
pyotr-konchalovsky_reclining-model-1923,http://www.wikiart.org/en/pyotr-konchalovsky/reclining-model-1923,http://uploads0.wikiart.org/images/pyotr-konchalovsky/reclining-model-1923.jpg,5,train
pyotr-konchalovsky_seated-girl-sketch-of-portrait-of-kamushka-benediktova-1931,http://www.wikiart.org/en/pyotr-konchalovsky/seated-girl-sketch-of-portrait-of-kamushka-benediktova-1931,http://uploads3.wikiart.org/images/pyotr-konchalovsky/seated-girl-sketch-of-portrait-of-kamushka-benediktova-1931.jpg,2,train
pyotr-konchalovsky_seated-model-wrapped-in-drapery-1923,http://www.wikiart.org/en/pyotr-konchalovsky/seated-model-wrapped-in-drapery-1923,http://uploads7.wikiart.org/images/pyotr-konchalovsky/seated-model-wrapped-in-drapery-1923.jpg,2,train
pyotr-konchalovsky_self-portrait-with-dog-1933,http://www.wikiart.org/en/pyotr-konchalovsky/self-portrait-with-dog-1933,http://uploads7.wikiart.org/images/pyotr-konchalovsky/self-portrait-with-dog-1933.jpg,6,train
pyotr-konchalovsky_self-portrait-with-his-granddaughter-1943,http://www.wikiart.org/en/pyotr-konchalovsky/self-portrait-with-his-granddaughter-1943,http://uploads3.wikiart.org/images/pyotr-konchalovsky/self-portrait-with-his-granddaughter-1943.jpg,5,train
pyotr-konchalovsky_self-portrait-with-wife-1928,http://www.wikiart.org/en/pyotr-konchalovsky/self-portrait-with-wife-1928,http://uploads8.wikiart.org/images/pyotr-konchalovsky/self-portrait-with-wife-1928.jpg,5,train
pyotr-konchalovsky_set-decor-for-opera-carmen-by-georges-bizet-1944,http://www.wikiart.org/en/pyotr-konchalovsky/set-decor-for-opera-carmen-by-georges-bizet-1944,http://uploads1.wikiart.org/images/pyotr-konchalovsky/set-decor-for-opera-carmen-by-georges-bizet-1944.jpg,2,train
pyotr-konchalovsky_shrubs-1922,http://www.wikiart.org/en/pyotr-konchalovsky/shrubs-1922,http://uploads0.wikiart.org/images/pyotr-konchalovsky/shrubs-1922.jpg,5,test
pyotr-konchalovsky_siena-1912,http://www.wikiart.org/en/pyotr-konchalovsky/siena-1912,http://uploads8.wikiart.org/images/pyotr-konchalovsky/siena-1912.jpg,2,train
pyotr-konchalovsky_silver-and-crystal-1938,http://www.wikiart.org/en/pyotr-konchalovsky/silver-and-crystal-1938,http://uploads3.wikiart.org/images/pyotr-konchalovsky/silver-and-crystal-1938.jpg,5,train
pyotr-konchalovsky_sion-shepherd-and-sheeps-1927,http://www.wikiart.org/en/pyotr-konchalovsky/sion-shepherd-and-sheeps-1927,http://uploads0.wikiart.org/images/pyotr-konchalovsky/sion-shepherd-and-sheeps-1927.jpg,5,train
pyotr-konchalovsky_sleeping-model-model-on-th-carpet-1918,http://www.wikiart.org/en/pyotr-konchalovsky/sleeping-model-model-on-th-carpet-1918,http://uploads0.wikiart.org/images/pyotr-konchalovsky/sleeping-model-model-on-th-carpet-1918.jpg,2,train
pyotr-konchalovsky_sorrento-vesuvius-in-the-evening-1924,http://www.wikiart.org/en/pyotr-konchalovsky/sorrento-vesuvius-in-the-evening-1924,http://uploads8.wikiart.org/images/pyotr-konchalovsky/sorrento-vesuvius-in-the-evening-1924.jpg,5,test
pyotr-konchalovsky_spinner-drawing-for-the-painting-spinner-1926,http://www.wikiart.org/en/pyotr-konchalovsky/spinner-drawing-for-the-painting-spinner-1926,http://uploads7.wikiart.org/images/pyotr-konchalovsky/spinner-drawing-for-the-painting-spinner-1926.jpg,5,train
pyotr-konchalovsky_spring-courtyard-1942,http://www.wikiart.org/en/pyotr-konchalovsky/spring-courtyard-1942,http://uploads1.wikiart.org/images/pyotr-konchalovsky/spring-courtyard-1942.jpg,6,test
pyotr-konchalovsky_still-life-lilacs-in-two-baskets-1939,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-lilacs-in-two-baskets-1939,http://uploads8.wikiart.org/images/pyotr-konchalovsky/still-life-lilacs-in-two-baskets-1939.jpg,6,train
pyotr-konchalovsky_still-life-pantry-1934,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-pantry-1934,http://uploads2.wikiart.org/images/pyotr-konchalovsky/still-life-pantry-1934.jpg,6,train
pyotr-konchalovsky_still-life-peaches-1935,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-peaches-1935,http://uploads3.wikiart.org/images/pyotr-konchalovsky/still-life-peaches-1935.jpg,5,train
pyotr-konchalovsky_still-life-red-tray-and-ash-1947,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-red-tray-and-ash-1947,http://uploads3.wikiart.org/images/pyotr-konchalovsky/still-life-red-tray-and-ash-1947.jpg,6,train
pyotr-konchalovsky_still-life-rowan-on-blue-1947,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-rowan-on-blue-1947,http://uploads0.wikiart.org/images/pyotr-konchalovsky/still-life-rowan-on-blue-1947.jpg,6,test
pyotr-konchalovsky_still-life-white-and-red-lilac-1951,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-white-and-red-lilac-1951,http://uploads6.wikiart.org/images/pyotr-konchalovsky/still-life-white-and-red-lilac-1951.jpg,6,train
pyotr-konchalovsky_still-life-with-a-candlestick-and-a-pear-1940,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-with-a-candlestick-and-a-pear-1940,http://uploads7.wikiart.org/images/pyotr-konchalovsky/still-life-with-a-candlestick-and-a-pear-1940.jpg,5,train
pyotr-konchalovsky_still-life-with-rabbit-1954,http://www.wikiart.org/en/pyotr-konchalovsky/still-life-with-rabbit-1954,http://uploads7.wikiart.org/images/pyotr-konchalovsky/still-life-with-rabbit-1954.jpg,6,test
pyotr-konchalovsky_swimming-in-the-afternoon-the-sun-1923,http://www.wikiart.org/en/pyotr-konchalovsky/swimming-in-the-afternoon-the-sun-1923,http://uploads0.wikiart.org/images/pyotr-konchalovsky/swimming-in-the-afternoon-the-sun-1923.jpg,6,train
pyotr-konchalovsky_the-bridge-of-the-apostles-in-venice,http://www.wikiart.org/en/pyotr-konchalovsky/the-bridge-of-the-apostles-in-venice,http://uploads7.wikiart.org/images/pyotr-konchalovsky/the-bridge-of-the-apostles-in-venice.jpg,2,train
pyotr-konchalovsky_the-city-of-arles-the-square-1908,http://www.wikiart.org/en/pyotr-konchalovsky/the-city-of-arles-the-square-1908,http://uploads4.wikiart.org/images/pyotr-konchalovsky/the-city-of-arles-the-square-1908.jpg,5,train
pyotr-konchalovsky_the-first-snow-the-blue-cottage-1938,http://www.wikiart.org/en/pyotr-konchalovsky/the-first-snow-the-blue-cottage-1938,http://uploads7.wikiart.org/images/pyotr-konchalovsky/the-first-snow-the-blue-cottage-1938.jpg,6,test
pyotr-konchalovsky_the-girl-in-the-caucasus-dress-with-a-cat-margot-1948,http://www.wikiart.org/en/pyotr-konchalovsky/the-girl-in-the-caucasus-dress-with-a-cat-margot-1948,http://uploads6.wikiart.org/images/pyotr-konchalovsky/the-girl-in-the-caucasus-dress-with-a-cat-margot-1948.jpg,6,train
pyotr-konchalovsky_the-horse-in-harness-sketch-for-painting-the-return-from-the-fair-1926,http://www.wikiart.org/en/pyotr-konchalovsky/the-horse-in-harness-sketch-for-painting-the-return-from-the-fair-1926,http://uploads5.wikiart.org/images/pyotr-konchalovsky/the-horse-in-harness-sketch-for-painting-the-return-from-the-fair-1926.jpg,5,train
pyotr-konchalovsky_the-model-behind-his-back-drawing-for-the-painting-woman-with-a-mirror-1923,http://www.wikiart.org/en/pyotr-konchalovsky/the-model-behind-his-back-drawing-for-the-painting-woman-with-a-mirror-1923,http://uploads1.wikiart.org/images/pyotr-konchalovsky/the-model-behind-his-back-drawing-for-the-painting-woman-with-a-mirror-1923.jpg,2,train
pyotr-konchalovsky_the-roses-by-the-window-1953,http://www.wikiart.org/en/pyotr-konchalovsky/the-roses-by-the-window-1953,http://uploads8.wikiart.org/images/pyotr-konchalovsky/the-roses-by-the-window-1953.jpg,6,train
pyotr-konchalovsky_the-tops-of-the-birches-1940,http://www.wikiart.org/en/pyotr-konchalovsky/the-tops-of-the-birches-1940,http://uploads8.wikiart.org/images/pyotr-konchalovsky/the-tops-of-the-birches-1940.jpg,6,train
pyotr-konchalovsky_the-window-balsams-1928,http://www.wikiart.org/en/pyotr-konchalovsky/the-window-balsams-1928,http://uploads3.wikiart.org/images/pyotr-konchalovsky/the-window-balsams-1928.jpg,6,train
pyotr-konchalovsky_the-woman-in-front-of-a-mirror-1921,http://www.wikiart.org/en/pyotr-konchalovsky/the-woman-in-front-of-a-mirror-1921,http://uploads6.wikiart.org/images/pyotr-konchalovsky/the-woman-in-front-of-a-mirror-1921.jpg,5,train
pyotr-konchalovsky_to-the-water-katya-with-baskets-1934,http://www.wikiart.org/en/pyotr-konchalovsky/to-the-water-katya-with-baskets-1934,http://uploads7.wikiart.org/images/pyotr-konchalovsky/to-the-water-katya-with-baskets-1934.jpg,6,train
pyotr-konchalovsky_traction-1927,http://www.wikiart.org/en/pyotr-konchalovsky/traction-1927,http://uploads2.wikiart.org/images/pyotr-konchalovsky/traction-1927.jpg,6,train
pyotr-konchalovsky_tree-against-the-sky-1923,http://www.wikiart.org/en/pyotr-konchalovsky/tree-against-the-sky-1923,http://uploads5.wikiart.org/images/pyotr-konchalovsky/tree-against-the-sky-1923.jpg,6,test
pyotr-konchalovsky_triptych-bandura-player,http://www.wikiart.org/en/pyotr-konchalovsky/triptych-bandura-player,http://uploads3.wikiart.org/images/pyotr-konchalovsky/triptych-bandura-player.jpg,2,train
pyotr-konchalovsky_triptych-cossack-with-a-saber,http://www.wikiart.org/en/pyotr-konchalovsky/triptych-cossack-with-a-saber,http://uploads0.wikiart.org/images/pyotr-konchalovsky/triptych-cossack-with-a-saber.jpg,2,train
pyotr-konchalovsky_veliky-novgorod-1926-1,http://www.wikiart.org/en/pyotr-konchalovsky/veliky-novgorod-1926-1,http://uploads2.wikiart.org/images/pyotr-konchalovsky/veliky-novgorod-1926-1.jpg,5,train
pyotr-konchalovsky_venice-rialto-bridge-1924,http://www.wikiart.org/en/pyotr-konchalovsky/venice-rialto-bridge-1924,http://uploads5.wikiart.org/images/pyotr-konchalovsky/venice-rialto-bridge-1924.jpg,5,test
pyotr-konchalovsky_view-of-elbrus-1948,http://www.wikiart.org/en/pyotr-konchalovsky/view-of-elbrus-1948,http://uploads8.wikiart.org/images/pyotr-konchalovsky/view-of-elbrus-1948.jpg,5,train
pyotr-konchalovsky_village-pond-1933,http://www.wikiart.org/en/pyotr-konchalovsky/village-pond-1933,http://uploads6.wikiart.org/images/pyotr-konchalovsky/village-pond-1933.jpg,5,train
pyotr-konchalovsky_yenisei-1951-1,http://www.wikiart.org/en/pyotr-konchalovsky/yenisei-1951-1,http://uploads3.wikiart.org/images/pyotr-konchalovsky/yenisei-1951-1.jpg,6,train
rafael-zabaleta_family-of-puppeteers-1934,http://www.wikiart.org/en/rafael-zabaleta/family-of-puppeteers-1934,http://uploads2.wikiart.org/images/rafael-zabaleta/family-of-puppeteers-1934.jpg,2,test
rafael-zabaleta_female-nude,http://www.wikiart.org/en/rafael-zabaleta/female-nude,http://uploads6.wikiart.org/images/rafael-zabaleta/female-nude.jpg,2,train
rafael-zabaleta_female-nude-3,http://www.wikiart.org/en/rafael-zabaleta/female-nude-3,http://uploads8.wikiart.org/images/rafael-zabaleta/female-nude-3.jpg,2,test
rafael-zabaleta_female-nude-from-back-with-stove,http://www.wikiart.org/en/rafael-zabaleta/female-nude-from-back-with-stove,http://uploads0.wikiart.org/images/rafael-zabaleta/female-nude-from-back-with-stove.jpg,2,train
rafael-zabaleta_portrait-of-girl-sitting-1943,http://www.wikiart.org/en/rafael-zabaleta/portrait-of-girl-sitting-1943,http://uploads6.wikiart.org/images/rafael-zabaleta/portrait-of-girl-sitting-1943.jpg,2,train
rafael-zabaleta_the-quesada-garden,http://www.wikiart.org/en/rafael-zabaleta/the-quesada-garden,http://uploads4.wikiart.org/images/rafael-zabaleta/the-quesada-garden.jpg,2,train
rafael-zabaleta_tiscar-rosemary,http://www.wikiart.org/en/rafael-zabaleta/tiscar-rosemary,http://uploads1.wikiart.org/images/rafael-zabaleta/tiscar-rosemary.jpg,2,train
rafael-zabaleta_two-woman-and-self-portrait-bust-1939,http://www.wikiart.org/en/rafael-zabaleta/two-woman-and-self-portrait-bust-1939,http://uploads5.wikiart.org/images/rafael-zabaleta/two-woman-and-self-portrait-bust-1939.jpg,2,train
ramon-oviedo_como-quiera-es-lo-mismo,http://www.wikiart.org/en/ramon-oviedo/como-quiera-es-lo-mismo,http://uploads6.wikiart.org/images/ramon-oviedo/como-quiera-es-lo-mismo.jpg,2,train
ramon-oviedo_fantasmas-del-ca-averal,http://www.wikiart.org/en/ramon-oviedo/fantasmas-del-ca-averal,http://uploads6.wikiart.org/images/ramon-oviedo/fantasmas-del-ca-averal.jpg,2,train
ramon-oviedo_formas-en-transicion,http://www.wikiart.org/en/ramon-oviedo/formas-en-transicion,http://uploads3.wikiart.org/images/ramon-oviedo/formas-en-transicion.jpg,8,train
ramon-oviedo_heridas-indelebles,http://www.wikiart.org/en/ramon-oviedo/heridas-indelebles,http://uploads1.wikiart.org/images/ramon-oviedo/heridas-indelebles.jpg,2,train
ramon-oviedo_interminables-formas-2004,http://www.wikiart.org/en/ramon-oviedo/interminables-formas-2004,http://uploads8.wikiart.org/images/ramon-oviedo/interminables-formas-2004.jpg,2,test
ramon-oviedo_mascara,http://www.wikiart.org/en/ramon-oviedo/mascara,http://uploads8.wikiart.org/images/ramon-oviedo/mascara.jpg,2,test
ramon-oviedo_plasta-autorretrato-2004,http://www.wikiart.org/en/ramon-oviedo/plasta-autorretrato-2004,http://uploads1.wikiart.org/images/ramon-oviedo/plasta-autorretrato-2004(4).jpg,2,test
ramon-oviedo_por-que-dulce-ca-a,http://www.wikiart.org/en/ramon-oviedo/por-que-dulce-ca-a,http://uploads4.wikiart.org/images/ramon-oviedo/por-que-dulce-ca-a(4).jpg,2,test
ramon-oviedo_simulacro,http://www.wikiart.org/en/ramon-oviedo/simulacro,http://uploads4.wikiart.org/images/ramon-oviedo/simulacro(4).jpg,8,test
ramon-oviedo_the-title-of-this-painting-is-a-question-mark-1994,http://www.wikiart.org/en/ramon-oviedo/the-title-of-this-painting-is-a-question-mark-1994,http://uploads6.wikiart.org/images/ramon-oviedo/the-title-of-this-painting-is-a-question-mark-1994.jpg,8,train
raoul-dufy_anemones,http://www.wikiart.org/en/raoul-dufy/anemones,http://uploads7.wikiart.org/images/raoul-dufy/anemones.jpg,5,test
raoul-dufy_harfleur-1903,http://www.wikiart.org/en/raoul-dufy/harfleur-1903,http://uploads3.wikiart.org/images/raoul-dufy/harfleur-1903.jpg,5,train
raoul-dufy_hotel-sube-1926,http://www.wikiart.org/en/raoul-dufy/hotel-sube-1926,http://uploads5.wikiart.org/images/raoul-dufy/hotel-sube-1926.jpg,5,train
raoul-dufy_landscape-of-montfort-l-amaury-1918,http://www.wikiart.org/en/raoul-dufy/landscape-of-montfort-l-amaury-1918,http://uploads7.wikiart.org/images/raoul-dufy/landscape-of-montfort-l-amaury-1918.jpg,5,train
raoul-dufy_pink-bunch-1940,http://www.wikiart.org/en/raoul-dufy/pink-bunch-1940,http://uploads5.wikiart.org/images/raoul-dufy/pink-bunch-1940.jpg,5,train
raoul-dufy_the-beach-at-havre-1910,http://www.wikiart.org/en/raoul-dufy/the-beach-at-havre-1910,http://uploads4.wikiart.org/images/raoul-dufy/the-beach-at-havre-1910.jpg,5,train
raoul-dufy_the-fisherman-with-net-1914,http://www.wikiart.org/en/raoul-dufy/the-fisherman-with-net-1914,http://uploads8.wikiart.org/images/raoul-dufy/the-fisherman-with-net-1914.jpg,5,train
raoul-dufy_the-onion-market,http://www.wikiart.org/en/raoul-dufy/the-onion-market,http://uploads6.wikiart.org/images/raoul-dufy/the-onion-market.jpg,5,train
raoul-dufy_the-port-of-martigues,http://www.wikiart.org/en/raoul-dufy/the-port-of-martigues,http://uploads2.wikiart.org/images/raoul-dufy/the-port-of-martigues.jpg,3,train
